Time, Date, light, temperature, humidity
10:58:53, 30-6-2022, 366, 26.60, 47.00
10:58:54, 30-6-2022, 345, 26.60, 47.00
10:58:55, 30-6-2022, 375, 26.60, 50.00
10:58:57, 30-6-2022, 381, 26.60, 50.00
10:58:58, 30-6-2022, 381, 26.60, 48.00
10:58:59, 30-6-2022, 380, 26.60, 48.00
10:59:00, 30-6-2022, 372, 26.50, 49.00
10:59:01, 30-6-2022, 348, 26.50, 49.00
10:59:03, 30-6-2022, 379, 26.50, 49.00
10:59:04, 30-6-2022, 377, 26.50, 49.00
10:59:05, 30-6-2022, 355, 26.40, 49.00
10:59:06, 30-6-2022, 369, 26.40, 49.00
10:59:08, 30-6-2022, 367, 26.40, 49.00
10:59:09, 30-6-2022, 369, 26.40, 49.00
10:59:10, 30-6-2022, 376, 26.40, 49.00
10:59:11, 30-6-2022, 377, 26.40, 49.00
10:59:13, 30-6-2022, 379, 26.30, 49.00
10:59:14, 30-6-2022, 380, 26.30, 49.00
10:59:16, 30-6-2022, 379, 26.30, 49.00
10:59:17, 30-6-2022, 378, 26.30, 49.00
10:59:18, 30-6-2022, 381, 26.30, 50.00
10:59:19, 30-6-2022, 380, 26.30, 50.00
10:59:21, 30-6-2022, 379, 26.20, 50.00
10:59:22, 30-6-2022, 381, 26.20, 50.00
10:59:23, 30-6-2022, 376, 26.20, 50.00
10:59:24, 30-6-2022, 375, 26.20, 50.00
10:59:25, 30-6-2022, 376, 26.10, 50.00
10:59:27, 30-6-2022, 349, 26.10, 50.00
10:59:28, 30-6-2022, 379, 26.10, 50.00
10:59:29, 30-6-2022, 378, 26.10, 50.00
10:59:30, 30-6-2022, 381, 26.10, 50.00
10:59:32, 30-6-2022, 378, 26.10, 50.00
10:59:33, 30-6-2022, 379, 26.10, 50.00
10:59:34, 30-6-2022, 379, 26.10, 50.00
10:59:35, 30-6-2022, 378, 26.00, 51.00
10:59:37, 30-6-2022, 379, 26.00, 51.00
10:59:38, 30-6-2022, 379, 26.00, 51.00
10:59:39, 30-6-2022, 379, 26.00, 51.00
10:59:40, 30-6-2022, 378, 26.00, 51.00
10:59:41, 30-6-2022, 377, 26.00, 51.00
10:59:43, 30-6-2022, 376, 26.00, 51.00
10:59:44, 30-6-2022, 379, 26.00, 51.00
10:59:45, 30-6-2022, 377, 25.90, 50.00
10:59:46, 30-6-2022, 370, 25.90, 50.00
10:59:48, 30-6-2022, 379, 25.80, 50.00
10:59:49, 30-6-2022, 378, 25.80, 50.00
10:59:50, 30-6-2022, 378, 25.80, 50.00
10:59:51, 30-6-2022, 379, 25.80, 50.00
10:59:53, 30-6-2022, 377, 25.80, 50.00
10:59:54, 30-6-2022, 375, 25.80, 50.00
10:59:55, 30-6-2022, 358, 25.80, 50.00
10:59:56, 30-6-2022, 377, 25.80, 50.00
10:59:58, 30-6-2022, 375, 25.70, 50.00
10:59:59, 30-6-2022, 377, 25.70, 50.00
11:00:00, 30-6-2022, 376, 25.70, 51.00
11:00:01, 30-6-2022, 378, 25.70, 51.00
11:00:02, 30-6-2022, 367, 25.70, 51.00
11:00:04, 30-6-2022, 376, 25.70, 51.00
11:00:05, 30-6-2022, 377, 25.70, 51.00
11:00:06, 30-6-2022, 375, 25.70, 51.00
11:00:07, 30-6-2022, 376, 25.60, 51.00
11:00:09, 30-6-2022, 376, 25.60, 51.00
11:00:10, 30-6-2022, 375, 25.60, 51.00
11:00:11, 30-6-2022, 374, 25.60, 51.00
11:00:12, 30-6-2022, 372, 25.60, 51.00
11:00:14, 30-6-2022, 376, 25.60, 51.00
11:00:15, 30-6-2022, 373, 25.60, 51.00
11:00:16, 30-6-2022, 376, 25.60, 51.00
11:00:17, 30-6-2022, 375, 25.50, 52.00
11:00:18, 30-6-2022, 376, 25.50, 52.00
11:00:20, 30-6-2022, 374, 25.50, 52.00
11:00:21, 30-6-2022, 378, 25.50, 52.00
11:00:22, 30-6-2022, 379, 25.50, 52.00
11:00:23, 30-6-2022, 376, 25.50, 52.00
11:00:25, 30-6-2022, 378, 25.40, 52.00
11:00:26, 30-6-2022, 377, 25.40, 52.00
11:00:27, 30-6-2022, 377, 25.40, 52.00
11:00:28, 30-6-2022, 378, 25.40, 52.00
11:00:30, 30-6-2022, 377, 25.40, 52.00
11:00:31, 30-6-2022, 376, 25.40, 52.00
11:00:32, 30-6-2022, 377, 25.40, 52.00
11:00:33, 30-6-2022, 377, 25.40, 52.00
11:00:34, 30-6-2022, 377, 25.30, 52.00
11:00:36, 30-6-2022, 378, 25.30, 52.00
11:00:37, 30-6-2022, 377, 25.30, 52.00
11:00:38, 30-6-2022, 378, 25.30, 52.00
11:00:39, 30-6-2022, 377, 25.30, 52.00
11:00:41, 30-6-2022, 376, 25.30, 52.00
11:00:42, 30-6-2022, 378, 25.30, 52.00
11:00:43, 30-6-2022, 369, 25.30, 52.00
11:00:44, 30-6-2022, 370, 25.30, 53.00
11:00:46, 30-6-2022, 378, 25.30, 53.00
11:00:47, 30-6-2022, 377, 25.20, 53.00
11:00:48, 30-6-2022, 378, 25.20, 53.00
11:00:49, 30-6-2022, 378, 25.20, 53.00
11:00:50, 30-6-2022, 377, 25.20, 53.00
